Time_ms;Coronal;Sagital;Transversal;1;2
79196;-15.51661635587784;9.830978365886091;44.43760205109073;#DCM=0.25,-0.53,-0.81,0.14,0.85,-0.51,0.96,0.01,0.29,382011;#DCM=-0.45,0.19,0.87,-0.01,-0.98,0.21,0.89,0.08,0.44,319547;
79217;-15.69434317051448;9.829313081306935;43.905769327042776;#DCM=0.25,-0.53,-0.81,0.14,0.85,-0.51,0.96,0.01,0.29,382011;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.21,0.89,0.08,0.44,319588;
79237;-15.69434317051448;9.817927286746079;43.905769327042776;#DCM=0.25,-0.53,-0.81,0.14,0.85,-0.51,0.96,0.01,0.29,382011;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.44,319629;
79258;-15.292010822008434;9.573370376927109;44.86700353088558;#DCM=0.25,-0.54,-0.80,0.14,0.84,-0.52,0.96,0.02,0.28,382052;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.44,319629;
79278;-14.890552080389318;9.952868431821628;45.82988079530269;#DCM=0.25,-0.55,-0.79,0.13,0.83,-0.54,0.96,0.03,0.28,382093;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.44,319629;
79299;-14.018636315155447;10.021202609119463;46.61303462068013;#DCM=0.26,-0.56,-0.79,0.12,0.83,-0.55,0.96,0.05,0.28,382134;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.44,319629;
79319;-13.941186669532588;10.781188765784115;46.94468479493391;#DCM=0.27,-0.56,-0.78,0.12,0.82,-0.55,0.96,0.05,0.29,382175;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.44,319629;
79340;-13.58571279174154;10.78285183567925;46.1093023112112;#DCM=0.27,-0.56,-0.78,0.12,0.82,-0.55,0.96,0.05,0.29,382175;#DCM=-0.45,0.21,0.87,-0.01,-0.97,0.22,0.89,0.09,0.44,319670;
79360;-13.58571279174154;10.781188765784115;46.1093023112112;#DCM=0.27,-0.56,-0.78,0.12,0.82,-0.55,0.96,0.05,0.29,382175;#DCM=-0.45,0.21,0.87,-0.02,-0.97,0.22,0.89,0.09,0.44,319711;
79381;-14.130359406724827;11.469331174772723;46.2861909770752;#DCM=0.27,-0.56,-0.78,0.12,0.82,-0.55,0.96,0.05,0.29,382175;#DCM=-0.46,0.21,0.86,-0.02,-0.97,0.22,0.89,0.08,0.45,319752;
79401;-13.583094222680023;11.483154676209802;46.43601909945392;#DCM=0.28,-0.56,-0.78,0.12,0.82,-0.55,0.95,0.06,0.29,382216;#DCM=-0.46,0.21,0.86,-0.02,-0.97,0.22,0.89,0.08,0.45,319752;
79422;-13.037257278307784;12.028237199404025;46.58485873437619;#DCM=0.28,-0.56,-0.78,0.12,0.82,-0.55,0.95,0.07,0.30,382257;#DCM=-0.46,0.21,0.86,-0.02,-0.97,0.22,0.89,0.08,0.45,319752;
79442;-13.114302041999867;12.01636493546956;46.25285140099892;#DCM=0.29,-0.56,-0.78,0.12,0.83,-0.55,0.95,0.07,0.30,382298;#DCM=-0.46,0.21,0.86,-0.02,-0.97,0.22,0.89,0.08,0.45,319752;
79463;-13.114302041999867;12.012324669060078;46.25285140099892;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.46,0.21,0.86,-0.02,-0.97,0.22,0.89,0.08,0.45,319752;
79483;-12.925129304807628;11.836950707740488;46.911345218857626;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.46,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.45,319793;
79504;-12.925129304807628;11.864262704206421;46.911345218857626;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.45,319834;
79524;-12.925129304807628;11.864262704206421;46.911345218857626;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.22,0.89,0.08,0.45,319875;
79545;-12.925129304807628;11.875616144155416;46.911345218857626;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.45,0.20,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319916;
79565;-12.747402490170991;11.875616144155416;47.44317794290558;#DCM=0.29,-0.56,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382339;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79585;-12.52227133795587;11.875616144155416;46.971452723071295;#DCM=0.29,-0.55,-0.78,0.11,0.83,-0.55,0.95,0.07,0.30,382380;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79605;-12.52227133795587;11.799027301345083;46.971452723071295;#DCM=0.29,-0.55,-0.78,0.11,0.83,-0.54,0.95,0.07,0.30,382420;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79616;-11.830534383696607;12.104408534272778;46.32553795517775;#DCM=0.30,-0.54,-0.79,0.11,0.84,-0.54,0.95,0.08,0.31,382441;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79636;-11.682999259701743;11.185539874922993;45.53564528469773;#DCM=0.30,-0.53,-0.80,0.10,0.85,-0.52,0.95,0.08,0.30,382482;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79657;-11.311621331801986;11.41270055441504;44.27242952192821;#DCM=0.31,-0.51,-0.81,0.09,0.86,-0.51,0.95,0.08,0.31,382523;#DCM=-0.45,0.19,0.87,-0.02,-0.98,0.21,0.89,0.08,0.45,319956;
79667;-11.311621331801986;11.396673451400442;44.27242952192821;#DCM=0.31,-0.51,-0.81,0.09,0.86,-0.51,0.95,0.08,0.31,382523;#DCM=-0.46,0.19,0.87,-0.02,-0.98,0.20,0.89,0.08,0.45,319977;
79688;-11.678520883630863;11.424053293047425;44.98346281233062;#DCM=0.31,-0.51,-0.81,0.09,0.86,-0.51,0.95,0.08,0.31,382523;#DCM=-0.45,0.18,0.87,-0.02,-0.98,0.20,0.89,0.07,0.45,320018;
79708;-11.500813737796424;11.407991574862818;45.51990258208262;#DCM=0.31,-0.51,-0.81,0.09,0.86,-0.51,0.95,0.08,0.31,382523;#DCM=-0.46,0.17,0.87,-0.02,-0.98,0.19,0.89,0.07,0.45,320059;
79729;-11.32308817055683;11.967351576488607;46.058235002504055;#DCM=0.31,-0.51,-0.81,0.09,0.86,-0.51,0.95,0.08,0.31,382523;#DCM=-0.46,0.16,0.87,-0.02,-0.98,0.17,0.89,0.07,0.46,320100;
79749;-10.188865659156217;11.512400976245297;44.46827817540155;#DCM=0.31,-0.48,-0.82,0.07,0.87,-0.48,0.95,0.09,0.31,382564;#DCM=-0.46,0.16,0.87,-0.02,-0.98,0.17,0.89,0.07,0.46,320100;
79770;-9.673353090097619;11.057588410409492;42.43864031206331;#DCM=0.32,-0.45,-0.83,0.07,0.89,-0.45,0.95,0.09,0.31,382605;#DCM=-0.46,0.16,0.87,-0.02,-0.98,0.17,0.89,0.07,0.46,320100;
79790;-9.62068535864076;10.922119935485638;40.51027400038421;#DCM=0.32,-0.42,-0.85,0.06,0.90,-0.42,0.95,0.08,0.32,382646;#DCM=-0.46,0.16,0.87,-0.02,-0.98,0.17,0.89,0.07,0.46,320100;
79811;-9.976118071714794;10.933401864630722;41.321989635730134;#DCM=0.32,-0.42,-0.85,0.06,0.90,-0.42,0.95,0.08,0.32,382646;#DCM=-0.46,0.15,0.87,-0.02,-0.99,0.16,0.89,0.06,0.46,320141;
79831;-9.798410925880354;10.234298109339038;41.85905274002896;#DCM=0.32,-0.42,-0.85,0.06,0.90,-0.42,0.95,0.08,0.32,382646;#DCM=-0.46,0.14,0.88,-0.01,-0.99,0.15,0.89,0.06,0.45,320182;
79852;-9.28395859718451;9.793731052568381;39.8602309188502;#DCM=0.33,-0.39,-0.86,0.06,0.92,-0.39,0.94,0.08,0.32,382687;#DCM=-0.46,0.14,0.88,-0.01,-0.99,0.15,0.89,0.06,0.45,320182;
79872;-8.694629949292537;9.873710236422607;38.107865358628715;#DCM=0.34,-0.36,-0.87,0.04,0.93,-0.36,0.94,0.08,0.33,382728;#DCM=-0.46,0.14,0.88,-0.01,-0.99,0.15,0.89,0.06,0.45,320182;
79893;-9.061490900382097;9.885037810760652;38.82428816326147;#DCM=0.34,-0.36,-0.87,0.04,0.93,-0.36,0.94,0.08,0.33,382728;#DCM=-0.46,0.13,0.88,-0.01,-0.99,0.14,0.89,0.05,0.45,320223;
79913;-9.061490900382097;10.422290051477601;38.82428816326147;#DCM=0.34,-0.36,-0.87,0.04,0.93,-0.36,0.94,0.08,0.33,382728;#DCM=-0.46,0.13,0.88,-0.01,-0.99,0.14,0.89,0.05,0.46,320264;
79934;-8.252273611459016;9.975313260674348;36.55439625810556;#DCM=0.34,-0.32,-0.88,0.03,0.94,-0.33,0.94,0.08,0.33,382769;#DCM=-0.46,0.13,0.88,-0.01,-0.99,0.14,0.89,0.05,0.46,320264;
79954;-8.074584191307153;9.476489958310948;37.094813232353516;#DCM=0.34,-0.32,-0.88,0.03,0.94,-0.33,0.94,0.08,0.33,382769;#DCM=-0.45,0.12,0.88,-0.01,-0.99,0.13,0.89,0.05,0.45,320305;
79975;-8.074584191307153;9.476489958310948;37.094813232353516;#DCM=0.34,-0.32,-0.88,0.03,0.94,-0.33,0.94,0.08,0.33,382769;#DCM=-0.45,0.12,0.88,-0.01,-0.99,0.13,0.89,0.05,0.45,320346;
79995;-6.809352103008394;9.484414886349112;34.842595311151335;#DCM=0.35,-0.28,-0.89,0.02,0.96,-0.29,0.94,0.09,0.34,382810;#DCM=-0.45,0.12,0.88,-0.01,-0.99,0.13,0.89,0.05,0.45,320346;
80016;-6.631646086753066;9.495775062930887;35.384355919948526;#DCM=0.35,-0.28,-0.89,0.02,0.96,-0.29,0.94,0.09,0.34,382810;#DCM=-0.45,0.11,0.88,-0.01,-0.99,0.12,0.89,0.05,0.45,320387;
80036;-5.076110242940989;8.758844456710477;32.81163308629144;#DCM=0.36,-0.23,-0.91,-0.01,0.97,-0.25,0.93,0.10,0.34,382851;#DCM=-0.45,0.11,0.88,-0.01,-0.99,0.12,0.89,0.05,0.45,320387;
80057;-5.076110242940989;8.58440628957166;32.81163308629144;#DCM=0.36,-0.23,-0.91,-0.01,0.97,-0.25,0.93,0.10,0.34,382851;#DCM=-0.45,0.11,0.89,-0.00,-0.99,0.12,0.89,0.05,0.45,320428;
80077;-4.0554643332164755;8.521222184043463;30.04934352454079;#DCM=0.36,-0.18,-0.92,-0.03,0.98,-0.20,0.93,0.10,0.35,382892;#DCM=-0.45,0.11,0.89,-0.00,-0.99,0.12,0.89,0.05,0.45,320428;
80097;-4.0554643332164755;8.519499875229684;30.04934352454079;#DCM=0.36,-0.18,-0.92,-0.03,0.98,-0.20,0.93,0.10,0.35,382892;#DCM=-0.45,0.11,0.89,-0.01,-0.99,0.12,0.89,0.05,0.45,320468;
80117;-2.599781389209911;7.85540433029038;26.24158450031504;#DCM=0.36,-0.11,-0.93,-0.06,0.99,-0.14,0.93,0.10,0.35,382932;#DCM=-0.45,0.11,0.89,-0.01,-0.99,0.12,0.89,0.05,0.45,320468;
80128;-1.9448681167808366;7.633318151866924;24.645190389726626;#DCM=0.36,-0.08,-0.93,-0.07,0.99,-0.11,0.93,0.10,0.35,382953;#DCM=-0.45,0.11,0.89,-0.01,-0.99,0.12,0.89,0.05,0.45,320468;
80138;-1.7671437897944329;7.1054833426075135;25.18820243145474;#DCM=0.36,-0.08,-0.93,-0.07,0.99,-0.11,0.93,0.10,0.35,382953;#DCM=-0.45,0.10,0.89,-0.00,-0.99,0.11,0.89,0.05,0.44,320489;
80159;-0.02293359369040267;6.368064022182341;20.912623439595798;#DCM=0.35,-0.00,-0.94,-0.10,0.99,-0.04,0.93,0.10,0.35,382994;#DCM=-0.45,0.10,0.89,-0.00,-0.99,0.11,0.89,0.05,0.44,320489;
80179;-0.5675166612370884;6.2918506737081845;21.091384981014567;#DCM=0.35,-0.00,-0.94,-0.10,0.99,-0.04,0.93,0.10,0.35,382994;#DCM=-0.45,0.10,0.89,-0.00,-0.99,0.11,0.90,0.04,0.44,320530;
80200;1.17474496444345;5.920134404316113;16.82642126019378;#DCM=0.35,0.08,-0.93,-0.12,0.99,0.04,0.93,0.10,0.35,383035;#DCM=-0.45,0.10,0.89,-0.00,-0.99,0.11,0.90,0.04,0.44,320530;
80220;1.352433372723124;5.9545780814812055;17.370823021427253;#DCM=0.35,0.08,-0.93,-0.12,0.99,0.04,0.93,0.10,0.35,383035;#DCM=-0.44,0.09,0.89,-0.01,-0.99,0.10,0.90,0.04,0.44,320571;
80241;3.1688685014862195;5.352330438762782;13.101043306125002;#DCM=0.33,0.16,-0.93,-0.15,0.98,0.12,0.93,0.10,0.35,383076;#DCM=-0.44,0.09,0.89,-0.01,-0.99,0.10,0.90,0.04,0.44,320571;
80261;3.931299694974319;4.9676544267956855;8.392783342782934;#DCM=0.32,0.24,-0.92,-0.16,0.97,0.20,0.93,0.08,0.35,383117;#DCM=-0.44,0.09,0.89,-0.01,-0.99,0.10,0.90,0.04,0.44,320571;
80282;3.942764010999599;4.969255531155178;8.448992582373808;#DCM=0.32,0.24,-0.92,-0.16,0.97,0.20,0.93,0.08,0.35,383117;#DCM=-0.44,0.09,0.89,-0.00,-1.00,0.10,0.90,0.04,0.44,320612;
80302;3.942764010999599;4.980587468480787;8.448992582373808;#DCM=0.32,0.24,-0.92,-0.16,0.97,0.20,0.93,0.08,0.35,383117;#DCM=-0.44,0.09,0.89,-0.00,-1.00,0.09,0.90,0.04,0.44,320653;
80323;4.120470027254926;4.980587468480787;8.98906136627561;#DCM=0.32,0.24,-0.92,-0.16,0.97,0.20,0.93,0.08,0.35,383117;#DCM=-0.44,0.08,0.89,-0.00,-1.00,0.09,0.90,0.04,0.44,320694;
80343;4.739870077686814;4.388220523304773;4.701099770547155;#DCM=0.31,0.31,-0.90,-0.16,0.95,0.27,0.94,0.06,0.34,383158;#DCM=-0.44,0.08,0.89,-0.00,-1.00,0.09,0.90,0.04,0.44,320694;
80364;4.195337701279212;4.397946330359911;4.878531555757838;#DCM=0.31,0.31,-0.90,-0.16,0.95,0.27,0.94,0.06,0.34,383158;#DCM=-0.44,0.08,0.89,-0.01,-1.00,0.08,0.90,0.03,0.44,320735;
80384;5.125083232631242;3.762986567740815;1.3218362848047231;#DCM=0.29,0.37,-0.88,-0.17,0.93,0.34,0.94,0.05,0.33,383199;#DCM=-0.44,0.08,0.89,-0.01,-1.00,0.08,0.90,0.03,0.44,320735;
80405;5.302756868478562;3.7645920637033723;1.8629639447021389;#DCM=0.29,0.37,-0.88,-0.17,0.93,0.34,0.94,0.05,0.33,383199;#DCM=-0.44,0.07,0.89,-0.00,-1.00,0.08,0.90,0.03,0.44,320776;
80425;6.308236551202579;3.8168349160762727;-1.8952654053590876;#DCM=0.28,0.43,-0.86,-0.18,0.90,0.39,0.94,0.04,0.33,383240;#DCM=-0.44,0.07,0.89,-0.00,-1.00,0.08,0.90,0.03,0.44,320776;
80446;6.308236551202579;3.8168349160762727;-1.8952654053590876;#DCM=0.28,0.43,-0.86,-0.18,0.90,0.39,0.94,0.04,0.33,383240;#DCM=-0.44,0.07,0.89,-0.00,-1.00,0.08,0.90,0.03,0.44,320817;
80466;7.845261804953038;4.012981100911126;-5.445039393143108;#DCM=0.27,0.49,-0.83,-0.19,0.87,0.45,0.94,0.04,0.33,383281;#DCM=-0.44,0.07,0.89,-0.00,-1.00,0.08,0.90,0.03,0.44,320817;
80487;7.845261804953038;4.011375604948568;-5.445039393143108;#DCM=0.27,0.49,-0.83,-0.19,0.87,0.45,0.94,0.04,0.33,383281;#DCM=-0.44,0.07,0.89,-0.01,-1.00,0.08,0.90,0.03,0.44,320858;
80507;8.635625498385828;4.283542221652904;-8.768578325683935;#DCM=0.26,0.54,-0.80,-0.20,0.84,0.50,0.94,0.03,0.33,383322;#DCM=-0.44,0.07,0.89,-0.01,-1.00,0.08,0.90,0.03,0.44,320858;
80528;9.95986128979154;4.561861242887258;-11.867382743161581;#DCM=0.25,0.59,-0.77,-0.22,0.81,0.55,0.94,0.03,0.33,383363;#DCM=-0.44,0.07,0.89,-0.01,-1.00,0.08,0.90,0.03,0.44,320858;
80548;9.95986128979154;4.573189715523443;-11.867382743161581;#DCM=0.25,0.59,-0.77,-0.22,0.81,0.55,0.94,0.03,0.33,383363;#DCM=-0.44,0.07,0.89,-0.01,-1.00,0.07,0.90,0.03,0.44,320899;
80569;11.364231781848032;5.060662436279166;-15.288313218528042;#DCM=0.23,0.64,-0.73,-0.24,0.77,0.60,0.94,0.03,0.33,383404;#DCM=-0.44,0.07,0.89,-0.01,-1.00,0.07,0.90,0.03,0.44,320899;
80589;11.541920190127705;5.062270127482257;-14.74640382537703;#DCM=0.23,0.64,-0.73,-0.24,0.77,0.60,0.94,0.03,0.33,383404;#DCM=-0.44,0.06,0.89,-0.00,-1.00,0.07,0.90,0.03,0.44,320940;
80609;10.99743600622884;5.071990273316231;-14.568710089852392;#DCM=0.23,0.64,-0.73,-0.24,0.77,0.60,0.94,0.03,0.33,383404;#DCM=-0.44,0.06,0.89,-0.01,-1.00,0.06,0.90,0.02,0.44,320980;
80629;13.244389318322744;6.110481943586491;-18.55441275183821;#DCM=0.22,0.70,-0.69,-0.26,0.72,0.65,0.94,0.04,0.34,383444;#DCM=-0.44,0.06,0.89,-0.01,-1.00,0.06,0.90,0.02,0.44,320980;
80640;14.142393103076031;6.613910225625618;-20.854599102584064;#DCM=0.20,0.73,-0.66,-0.27,0.69,0.67,0.94,0.04,0.34,383465;#DCM=-0.44,0.06,0.89,-0.01,-1.00,0.06,0.90,0.02,0.44,320980;
80650;14.142393103076031;6.438257747444861;-20.854599102584064;#DCM=0.20,0.73,-0.66,-0.27,0.69,0.67,0.94,0.04,0.34,383465;#DCM=-0.44,0.06,0.90,-0.01,-1.00,0.06,0.90,0.02,0.44,321001;
80671;15.256213388998557;7.317091924852742;-25.761611620144517;#DCM=0.19,0.78,-0.60,-0.28,0.62,0.73,0.94,0.03,0.34,383506;#DCM=-0.44,0.06,0.90,-0.01,-1.00,0.06,0.90,0.02,0.44,321001;
80691;14.345130279422717;7.326851496798805;-24.863467890043996;#DCM=0.19,0.78,-0.60,-0.28,0.62,0.73,0.94,0.03,0.34,383506;#DCM=-0.44,0.05,0.90,-0.02,-1.00,0.05,0.90,0.00,0.44,321042;
80712;15.387238750645924;8.51375953190642;-29.402958499688893;#DCM=0.17,0.83,-0.53,-0.29,0.56,0.78,0.94,0.02,0.34,383547;#DCM=-0.44,0.05,0.90,-0.02,-1.00,0.05,0.90,0.00,0.44,321042;
80732;14.84292678140856;8.523514706223528;-29.22526614366497;#DCM=0.17,0.83,-0.53,-0.29,0.56,0.78,0.94,0.02,0.34,383547;#DCM=-0.44,0.05,0.90,-0.03,-1.00,0.04,0.90,-0.01,0.44,321083;
80753;14.298588954730752;8.533265485318159;-29.047606927172495;#DCM=0.17,0.83,-0.53,-0.29,0.56,0.78,0.94,0.02,0.34,383547;#DCM=-0.44,0.05,0.90,-0.04,-1.00,0.03,0.90,-0.02,0.44,321124;
80773;14.64906381205056;9.261029467679284;-33.95108591421234;#DCM=0.16,0.87,-0.46,-0.29,0.49,0.82,0.94,-0.00,0.33,383588;#DCM=-0.44,0.05,0.90,-0.04,-1.00,0.03,0.90,-0.02,0.44,321124;
80794;14.073166767033559;10.383927835101566;-37.773345968320896;#DCM=0.16,0.90,-0.40,-0.29,0.44,0.85,0.94,-0.03,0.33,383629;#DCM=-0.44,0.05,0.90,-0.04,-1.00,0.03,0.90,-0.02,0.44,321124;
80814;13.706415697317924;10.382347913493273;-37.052420591012186;#DCM=0.16,0.90,-0.40,-0.29,0.44,0.85,0.94,-0.03,0.33,383629;#DCM=-0.44,0.04,0.90,-0.05,-1.00,0.03,0.90,-0.03,0.44,321165;
80835;13.161924593752891;10.39367422137904;-36.874854998100105;#DCM=0.16,0.90,-0.40,-0.29,0.44,0.85,0.94,-0.03,0.33,383629;#DCM=-0.44,0.04,0.90,-0.05,-1.00,0.02,0.90,-0.04,0.44,321206;
80855;13.452645185199637;10.74763358684166;-40.090682101935116;#DCM=0.16,0.92,-0.35,-0.28,0.39,0.88,0.94,-0.04,0.32,383670;#DCM=-0.44,0.04,0.90,-0.05,-1.00,0.02,0.90,-0.04,0.44,321206;
80876;13.666490961109824;11.568018883376016;-42.78192069547867;#DCM=0.16,0.94,-0.31,-0.29,0.35,0.89,0.94,-0.05,0.32,383711;#DCM=-0.44,0.04,0.90,-0.05,-1.00,0.02,0.90,-0.04,0.44,321206;
80896;13.654604897178588;12.066043029016477;-45.28048785548726;#DCM=0.15,0.95,-0.28,-0.29,0.31,0.91,0.95,-0.06,0.32,383752;#DCM=-0.44,0.04,0.90,-0.05,-1.00,0.02,0.90,-0.04,0.44,321206;
80917;13.832295848509112;12.87213427133323;-44.736933123948894;#DCM=0.15,0.95,-0.28,-0.29,0.31,0.91,0.95,-0.06,0.32,383752;#DCM=-0.44,0.03,0.89,-0.05,-1.00,0.01,0.89,-0.04,0.45,321247;
80937;13.832295848509112;12.845027884334735;-44.736933123948894;#DCM=0.15,0.95,-0.28,-0.29,0.31,0.91,0.95,-0.06,0.32,383752;#DCM=-0.45,0.03,0.89,-0.05,-1.00,0.01,0.89,-0.04,0.45,321288;
80958;14.367850511855996;13.947748255424841;-47.10625922302837;#DCM=0.14,0.96,-0.23,-0.30,0.27,0.92,0.94,-0.06,0.32,383793;#DCM=-0.45,0.03,0.89,-0.05,-1.00,0.01,0.89,-0.04,0.45,321288;
80978;13.823258776342534;13.957356790353847;-46.92880698234923;#DCM=0.14,0.96,-0.23,-0.30,0.27,0.92,0.94,-0.06,0.32,383793;#DCM=-0.45,0.03,0.89,-0.06,-1.00,0.00,0.89,-0.05,0.45,321329;
80999;14.437933124150554;14.82126946611372;-49.885677907173246;#DCM=0.12,0.97,-0.19,-0.31,0.22,0.93,0.94,-0.06,0.32,383834;#DCM=-0.45,0.03,0.89,-0.06,-1.00,0.00,0.89,-0.05,0.45,321329;
81019;14.615660565164799;14.673563910164361;-49.34204327629687;#DCM=0.12,0.97,-0.19,-0.31,0.22,0.93,0.94,-0.06,0.32,383834;#DCM=-0.44,0.02,0.90,-0.05,-1.00,-0.00,0.89,-0.05,0.45,321370;
81040;15.232300470041459;15.754465542256094;-52.32635852536421;#DCM=0.11,0.98,-0.14,-0.31,0.17,0.94,0.94,-0.06,0.32,383875;#DCM=-0.44,0.02,0.90,-0.05,-1.00,-0.00,0.89,-0.05,0.45,321370;
81060;14.747201922646745;16.883308638827877;-55.54210484940323;#DCM=0.11,0.99,-0.09,-0.31,0.12,0.94,0.94,-0.08,0.32,383916;#DCM=-0.44,0.02,0.90,-0.05,-1.00,-0.00,0.89,-0.05,0.45,321370;
81081;14.924910776232236;16.276395972638756;-54.99842860260896;#DCM=0.11,0.99,-0.09,-0.31,0.12,0.94,0.94,-0.08,0.32,383916;#DCM=-0.44,0.01,0.90,-0.05,-1.00,-0.01,0.90,-0.05,0.44,321411;
81101;14.68581140298047;16.451597796362762;-57.44313007390305;#DCM=0.12,0.99,-0.05,-0.30,0.08,0.95,0.95,-0.09,0.31,383956;#DCM=-0.44,0.01,0.90,-0.05,-1.00,-0.01,0.90,-0.05,0.44,321411;
81121;14.318908143032317;16.53756965189036;-56.72252699386105;#DCM=0.12,0.99,-0.05,-0.30,0.08,0.95,0.95,-0.09,0.31,383956;#DCM=-0.44,0.00,0.90,-0.06,-1.00,-0.02,0.89,-0.06,0.44,321452;
81132;13.925034564833286;17.01634621953617;-57.995468195905325;#DCM=0.11,0.99,-0.03,-0.30,0.06,0.95,0.95,-0.10,0.31,383977;#DCM=-0.44,0.00,0.90,-0.06,-1.00,-0.02,0.89,-0.06,0.44,321452;
81152;13.558044290685514;17.03919773216325;-57.27552625966157;#DCM=0.11,0.99,-0.03,-0.30,0.06,0.95,0.95,-0.10,0.31,383977;#DCM=-0.44,-0.01,0.90,-0.06,-1.00,-0.04,0.89,-0.07,0.44,321492;
81162;13.558044290685514;17.03919773216325;-57.27552625966157;#DCM=0.11,0.99,-0.03,-0.30,0.06,0.95,0.95,-0.10,0.31,383977;#DCM=-0.44,-0.01,0.90,-0.06,-1.00,-0.04,0.89,-0.07,0.44,321513;
81183;13.242315625278543;17.353983384499617;-59.13243196843115;#DCM=0.12,0.99,0.01,-0.30,0.03,0.95,0.95,-0.11,0.30,384018;#DCM=-0.44,-0.01,0.90,-0.06,-1.00,-0.04,0.89,-0.07,0.44,321513;
81203;12.87522320688511;17.37683230535071;-58.413377223056166;#DCM=0.12,0.99,0.01,-0.30,0.03,0.95,0.95,-0.11,0.30,384018;#DCM=-0.44,-0.02,0.90,-0.06,-1.00,-0.06,0.89,-0.08,0.44,321554;
81224;12.637262031190476;18.299045914783036;-60.852585255512274;#DCM=0.11,0.99,0.05,-0.30,-0.01,0.95,0.95,-0.12,0.30,384059;#DCM=-0.44,-0.02,0.90,-0.06,-1.00,-0.06,0.89,-0.08,0.44,321554;
81244;12.270052300655825;18.461707512601546;-60.134642074145326;#DCM=0.11,0.99,0.05,-0.30,-0.01,0.95,0.95,-0.12,0.30,384059;#DCM=-0.45,-0.03,0.89,-0.06,-1.00,-0.07,0.89,-0.09,0.44,321595;
81265;12.43645971566846;18.473085774587243;-59.555644515888574;#DCM=0.11,0.99,0.05,-0.30,-0.01,0.95,0.95,-0.12,0.30,384059;#DCM=-0.45,-0.04,0.89,-0.06,-0.99,-0.08,0.89,-0.09,0.44,321636;
81285;11.653101918012196;18.560925091838726;-62.04887007053818;#DCM=0.12,0.99,0.08,-0.30,-0.05,0.95,0.95,-0.14,0.29,384100;#DCM=-0.45,-0.04,0.89,-0.06,-0.99,-0.08,0.89,-0.09,0.44,321636;
81306;11.285821601378753;19.111964507559918;-61.32616123510795;#DCM=0.12,0.99,0.08,-0.30,-0.05,0.95,0.95,-0.14,0.29,384100;#DCM=-0.45,-0.05,0.89,-0.06,-0.99,-0.09,0.89,-0.10,0.45,321677;
81326;10.895204258427267;19.98908212348714;-62.55729747581593;#DCM=0.12,0.99,0.12,-0.30,-0.07,0.95,0.95,-0.15,0.29,384141;#DCM=-0.45,-0.05,0.89,-0.06,-0.99,-0.09,0.89,-0.10,0.45,321677;
81347;9.815611559698612;19.854411773015958;-64.47713943940855;#DCM=0.13,0.98,0.14,-0.30,-0.10,0.95,0.95,-0.17,0.28,384182;#DCM=-0.45,-0.05,0.89,-0.06,-0.99,-0.09,0.89,-0.10,0.45,321677;
81367;9.427442594726232;19.734986039524095;-65.68573545981162;#DCM=0.14,0.98,0.16,-0.29,-0.12,0.95,0.95,-0.18,0.27,384223;#DCM=-0.45,-0.05,0.89,-0.06,-0.99,-0.09,0.89,-0.10,0.45,321677;
81388;9.605360646076935;19.730338113919288;-65.14100116038868;#DCM=0.14,0.98,0.16,-0.29,-0.12,0.95,0.95,-0.18,0.27,384223;#DCM=-0.46,-0.06,0.89,-0.06,-0.99,-0.11,0.89,-0.10,0.45,321718;
81408;9.238009603081629;19.903763746926867;-64.4214135530563;#DCM=0.14,0.98,0.16,-0.29,-0.12,0.95,0.95,-0.18,0.27,384223;#DCM=-0.46,-0.07,0.88,-0.07,-0.99,-0.11,0.89,-0.11,0.45,321759;
